ID,trial,trial_type,reported_q,true_q,working_phone
1,0,initialization,0.5,0.5,0
1,1,preattentioncheck,1,0.515344606,
1,2,attentioncheck,,,1
1,3,trial,1,0.523017991,1
1,4,trial,1,0.550642825,1
1,5,trial,0.9,0.58750541,0
1,6,trial,0.8,0.658562232,1
1,7,trial,0.9,0.669036035,1
1,8,trial,1,0.687275447,1
1,9,trial,1,0.664896749,0
1,10,trial,0.5,0.702478693,0
1,11,trial,0.25,0.735979514,0
1,12,trial,0,0.706783251,0
1,13,trial,0.25,0.7179536,1
1,14,trial,0.5,0.734837061,1
1,15,trial,0.75,0.722557857,1
1,16,trial,1,0.755592721,1
1,17,trial,1,0.728178607,1
1,18,trial,0.9,0.742548966,1
1,19,trial,0.8,0.7715253,1
1,20,trial,0.7,0.797509803,0
1,21,preattentioncheck,0.5,0.77935911,
1,22,attentioncheck,,,0
1,23,trial,0.35,0.74225351,1
1,24,trial,0.65,0.733188362,1
1,25,trial,0.85,0.758062461,0
1,26,trial,0.5,0.732103307,1
1,27,trial,0.75,0.744238688,1
1,28,trial,1,0.680005055,1
1,29,trial,0.9,0.673316137,1
1,30,trial,0.8,0.719953666,1
1,31,trial,0.7,0.720935196,0
1,32,trial,0.5,0.73534594,1
1,33,trial,0.75,0.743761716,1
1,34,trial,0.8,0.728300874,1
1,35,trial,0.7,0.718446619,1
1,36,trial,0.6,0.694310363,1
1,37,trial,0.5,0.728725167,1
1,38,trial,0,0.691386684,1
1,39,trial,0,0.703722177,1
1,40,trial,0.25,0.684280379,0
1,41,preattentioncheck,0.5,0.701293327,
1,42,attentioncheck,,,1
1,43,trial,0.85,0.668250795,0
1,44,trial,0.65,0.673795445,1
1,45,trial,0.85,0.663732165,1
1,46,trial,1,0.638166706,1
1,47,trial,0.9,0.627103429,1
1,48,trial,0.8,0.643146627,1
1,49,trial,0.75,0.65035481,1
1,50,trial,0.7,0.671245788,0
1,51,trial,0.5,0.66386096,0
1,52,trial,0.25,0.668398764,0
1,53,trial,0,0.721660906,1
1,54,trial,0.5,0.726073656,1
1,55,trial,0.75,0.694974212,1
1,56,trial,1,0.70982418,1
1,57,trial,1,0.706384488,0
1,58,trial,0.5,0.684864591,0
1,59,trial,0.95,0.703730902,1
1,60,trial,1,0.711100003,1
1,61,preattentioncheck,1,0.718533698,
1,62,attentioncheck,,,0
1,63,trial,0.4,0.705407598,1
1,64,trial,0.75,0.686959393,1
1,65,trial,1,0.713791377,1
1,66,trial,0.9,0.774400286,1
1,67,trial,0.8,0.792655915,1
1,68,trial,0.7,0.806967217,0
1,69,trial,0.5,0.733209487,1
1,70,trial,0.75,0.767263877,0
1,71,trial,0.25,0.831804227,1
1,72,trial,0.75,0.819728329,1
1,73,trial,1,0.79015583,0
1,74,trial,0.75,0.724794999,1
1,75,trial,0.9,0.757272732,1
1,76,trial,1,0.749445585,1
1,77,trial,1,0.763591122,1
1,78,trial,1,0.784977099,1
1,79,trial,0.85,0.782398279,1
1,80,trial,0.7,0.808022446,1
1,81,preattentioncheck,0.5,0.810435046,
1,82,attentioncheck,,,1
1,83,trial,0.3,0.790197232,0
1,84,trial,0,0.789920871,1
1,85,trial,0.5,0.844127027,1
1,86,trial,0.75,0.854639586,1
1,87,trial,0.85,0.83863827,1
1,88,trial,1,0.813526936,1
1,89,trial,0.95,0.791939141,0
1,90,trial,0.85,0.811357441,1
1,91,trial,0.75,0.834161987,1
1,92,trial,0.9,0.855841175,1
1,93,trial,0.75,0.823355547,1
1,94,trial,0.65,0.844035066,1
1,95,trial,0.5,0.866245756,1
1,96,trial,0.4,0.883981621,1
1,97,trial,0.2,0.881964856,0
1,98,trial,0.5,0.896545492,1
1,99,trial,0.4,0.906387517,1
1,100,trial,0.6,0.906531339,1
1,101,trial,0.8,0.885380298,1
1,102,trial,0.75,0.962462633,1
1,103,trial,0.6,0.987362415,1
1,104,trial,0.7,0.986694742,1
1,105,preattentioncheck,0.8,1,
2,0,initialization,0.5,0.5,0
2,1,preattentioncheck,0.4,0.483456948,
2,2,attentioncheck,,,0
2,3,trial,0.4,0.479636219,1
2,4,trial,0.55,0.497258915,0
2,5,trial,0.4,0.501241565,0
2,6,trial,0.3,0.49823118,0
2,7,trial,0.25,0.458511513,0
2,8,trial,0.15,0.414389519,0
2,9,trial,0.1,0.463873194,1
2,10,trial,0.15,0.472904129,0
2,11,trial,0.15,0.503591911,0
2,12,trial,0.12,0.511992222,1
2,13,trial,0.14,0.50331436,0
2,14,trial,0.13,0.537577333,0
2,15,trial,0.1,0.55740352,1
2,16,trial,0.1,0.546679506,0
2,17,trial,0.1,0.499120685,1
2,18,trial,0.15,0.493660263,0
2,19,trial,0.15,0.452988635,0
2,20,trial,0.14,0.46369406,0
2,21,preattentioncheck,0.13,0.485605052,
2,22,attentioncheck,,,0
2,23,trial,0.12,0.549679294,0
2,24,trial,0.11,0.560061875,1
2,25,trial,0.15,0.524496132,1
2,26,trial,0.3,0.542937951,0
2,27,trial,0.25,0.531286612,0
2,28,trial,0.2,0.512882502,1
2,29,trial,0.4,0.577554439,1
2,30,trial,0.55,0.535266968,1
2,31,trial,0.65,0.570851423,1
2,32,trial,0.72,0.539845674,0
2,33,trial,0.65,0.555425078,1
2,34,trial,0.7,0.548577116,0
2,35,trial,0.67,0.563787346,1
2,36,trial,0.68,0.51914561,1
2,37,trial,0.69,0.495226374,1
2,38,trial,0.75,0.548919523,0
2,39,trial,0.72,0.548418496,1
2,40,trial,0.77,0.553517824,0
2,41,preattentioncheck,0.75,0.544398798,
2,42,attentioncheck,,,1
2,43,trial,0.65,0.513746087,0
2,44,trial,0.55,0.532752017,1
2,45,trial,0.6,0.537238594,1
2,46,trial,0.62,0.549139234,1
2,47,trial,0.65,0.579387521,1
2,48,trial,0.68,0.593754832,0
2,49,trial,0.63,0.585772673,0
2,50,trial,0.6,0.598171326,1
2,51,trial,0.63,0.579122263,0
2,52,trial,0.59,0.527034489,1
2,53,trial,0.6,0.522597404,0
2,54,trial,0.52,0.506483398,1
2,55,trial,0.55,0.47099263,1
2,56,trial,0.6,0.453192799,0
2,57,trial,0.58,0.445261992,0
2,58,trial,0.52,0.47989998,0
2,59,trial,0.4,0.497653196,0
2,60,trial,0.29,0.473242227,0
2,61,preattentioncheck,0.19,0.459925686,
2,62,attentioncheck,,,1
2,63,trial,0.48,0.434636994,1
2,64,trial,0.6,0.394264934,1
2,65,trial,0.66,0.337306061,0
2,66,trial,0.59,0.351356002,0
2,67,trial,0.5,0.393738119,0
2,68,trial,0.4,0.367448266,1
2,69,trial,0.45,0.343570261,0
2,70,trial,0.36,0.326425671,0
2,71,trial,0.25,0.281738269,0
2,72,trial,0.2,0.234558662,0
2,73,trial,0.14,0.220147671,0
2,74,trial,0.1,0.261191972,0
2,75,trial,0.08,0.266245225,1
2,76,trial,0.13,0.316455203,0
2,77,trial,0.12,0.314320673,0
2,78,trial,0.11,0.272546274,1
2,79,trial,0.15,0.304038604,0
2,80,trial,0.11,0.318010193,0
2,81,preattentioncheck,0.1,0.294279534,
2,82,attentioncheck,,,1
2,83,trial,0.35,0.229418364,1
2,84,trial,0.58,0.180478163,0
2,85,trial,0.5,0.220377521,0
2,86,trial,0.37,0.16935357,0
2,87,trial,0.27,0.142641823,0
2,88,trial,0.22,0.18576155,0
2,89,trial,0.15,0.196459012,0
2,90,trial,0.11,0.18768342,0
2,91,trial,0.09,0.182217024,0
2,92,trial,0.08,0.176063707,0
2,93,trial,0.05,0.203343043,1
2,94,trial,0.12,0.225501587,0
2,95,trial,0.11,0.272752976,0
2,96,trial,0.1,0.228098684,0
2,97,trial,0.09,0.21313863,0
2,98,trial,0.08,0.215327279,0
2,99,trial,0.05,0.219888808,0
2,100,trial,0.04,0.194129277,0
2,101,trial,0.03,0.211794069,0
2,102,trial,0.03,0.259036581,0
2,103,trial,0.03,0.254933337,1
2,104,trial,0.08,0.252555934,1
2,105,preattentioncheck,0.4,0.272612074,
3,0,initialization,0.5,0.5,0
3,1,preattentioncheck,0.62,0.492502606,
3,2,attentioncheck,,,0
3,3,trial,0.2,0.577424645,0
3,4,trial,0.13,0.579496022,1
3,5,trial,0.43,0.598250073,0
3,6,trial,0.62,0.588359777,1
3,7,trial,0.25,0.581659374,0
3,8,trial,0.59,0.584476901,0
3,9,trial,0.56,0.591334594,1
3,10,trial,0.25,0.621143185,1
3,11,trial,0.12,0.664713225,0
3,12,trial,0.35,0.668295862,1
3,13,trial,0.41,0.664614715,0
3,14,trial,0.6,0.658045472,1
3,15,trial,0.27,0.677044878,0
3,16,trial,0.42,0.70086129,1
3,17,trial,0.37,0.720946378,0
3,18,trial,0.66,0.734832445,1
3,19,trial,0.38,0.733931298,1
3,20,trial,0.36,0.752131306,1
3,21,preattentioncheck,0.28,0.755137946,
3,22,attentioncheck,,,1
3,23,trial,0.23,0.713593503,0
3,24,trial,0.43,0.716154431,1
3,25,trial,0.3,0.752162687,1
3,26,trial,0.18,0.789046134,1
3,27,trial,0.15,0.805505889,1
3,28,trial,0.27,0.807526879,1
3,29,trial,0.58,0.816392246,1
3,30,trial,0.41,0.828778828,1
3,31,trial,0.35,0.841452153,1
3,32,trial,0.34,0.843447973,1
3,33,trial,0.6,0.842765468,1
3,34,trial,0.76,0.840969897,0
3,35,trial,0.54,0.874676892,1
3,36,trial,0.27,0.877291573,1
3,37,trial,0.35,0.86552834,1
3,38,trial,0.42,0.856636405,1
3,39,trial,0.56,0.833965317,0
3,40,trial,0.25,0.812189575,0
3,41,preattentioncheck,0.72,0.828801072,
3,42,attentioncheck,,,0
3,43,trial,0.26,0.856059237,1
3,44,trial,0.41,0.885399268,1
3,45,trial,0.26,0.899755807,1
3,46,trial,0.3,0.87222186,1
3,47,trial,0.6,0.840380996,1
3,48,trial,0.36,0.884000862,1
3,49,trial,0.59,0.884171375,1
3,50,trial,0.34,0.913266943,1
3,51,trial,0.21,0.919129806,1
3,52,trial,0.51,0.891428864,1
3,53,trial,0.57,0.896750742,1
3,54,trial,0.35,0.864510758,1
3,55,trial,0.42,0.840765912,1
3,56,trial,0.59,0.87496821,1
3,57,trial,0.36,0.908757453,1
3,58,trial,0.44,0.907447472,1
3,59,trial,0.62,0.901232996,1
3,60,trial,0.73,0.916952063,1
3,61,preattentioncheck,0.4,0.865644584,
3,62,attentioncheck,,,1
3,63,trial,0.69,0.854434006,1
3,64,trial,0.54,0.843715324,0
3,65,trial,0.59,0.815118047,1
3,66,trial,0.63,0.788989672,1
3,67,trial,0.31,0.731086272,1
3,68,trial,0.66,0.730351224,0
3,69,trial,0.54,0.639920597,1
3,70,trial,0.31,0.593699827,0
3,71,trial,0.74,0.630607156,1
3,72,trial,0.37,0.64250006,1
3,73,trial,0.62,0.640389572,0
3,74,trial,0.8,0.659903623,0
3,75,trial,0.64,0.639589838,0
3,76,trial,0.34,0.626807853,1
3,77,trial,0.27,0.625098776,0
3,78,trial,0.41,0.600749474,1
3,79,trial,0.61,0.578952173,0
3,80,trial,0.72,0.539831651,0
3,81,preattentioncheck,0.53,0.534986684,
3,82,attentioncheck,,,1
3,83,trial,0.38,0.530949465,0
3,84,trial,0.41,0.580974632,0
3,85,trial,0.66,0.649495678,1
3,86,trial,0.83,0.576056372,1
3,87,trial,0.56,0.507838455,1
3,88,trial,0.61,0.503068838,0
3,89,trial,0.69,0.505688143,1
3,90,trial,0.42,0.50125315,0
3,91,trial,0.59,0.506461063,0
3,92,trial,0.59,0.459231226,0
3,93,trial,0.68,0.498104607,1
3,94,trial,0.37,0.520164785,0
3,95,trial,0.41,0.530808612,0
3,96,trial,0.55,0.537561495,1
3,97,trial,0.4,0.502477159,0
3,98,trial,0.47,0.567288297,1
3,99,trial,0.43,0.571106505,0
3,100,trial,0.6,0.583816107,0
3,101,trial,0.71,0.565156442,1
3,102,trial,0.56,0.567889638,0
3,103,trial,0.38,0.57344215,0
3,104,trial,0.54,0.574419492,1
3,105,preattentioncheck,0.23,0.589705028,
4,0,initialization,0.5,0.5,0
4,1,preattentioncheck,1,0.476141086,
4,2,attentioncheck,,,0
4,3,trial,0.99,0.581390631,0
4,4,trial,0,0.564283907,1
4,5,trial,0.99,0.60274644,0
4,6,trial,0,0.590321044,1
4,7,trial,0.99,0.539473376,0
4,8,trial,1,0.509318353,1
4,9,trial,0,0.517042698,1
4,10,trial,1,0.528888929,1
4,11,trial,0,0.525839733,0
4,12,trial,0,0.523750442,0
4,13,trial,0,0.480438572,1
4,14,trial,1,0.458227629,0
4,15,trial,0,0.449082445,1
4,16,trial,0,0.455471438,0
4,17,trial,1,0.493997603,0
4,18,trial,0,0.472737856,0
4,19,trial,0,0.496111596,0
4,20,trial,1,0.5018878,0
4,21,preattentioncheck,0,0.536229476,
4,22,attentioncheck,,,0
4,23,trial,0,0.549752888,1
4,24,trial,0.88,0.602115428,1
4,25,trial,0.07,0.585605461,1
4,26,trial,0.05,0.608924362,0
4,27,trial,0.99,0.593835615,1
4,28,trial,0,0.591424247,0
4,29,trial,0.09,0.627090972,0
4,30,trial,0.92,0.619478945,1
4,31,trial,0.06,0.570454522,1
4,32,trial,0.09,0.550016167,0
4,33,trial,0.87,0.564229399,1
4,34,trial,0.05,0.533014395,0
4,35,trial,0.05,0.506387216,0
4,36,trial,0.05,0.508804267,0
4,37,trial,0.96,0.541343354,1
4,38,trial,0.91,0.561862837,1
4,39,trial,0.08,0.563076219,1
4,40,trial,0.04,0.584642125,0
4,41,preattentioncheck,0.98,0.614294565,
4,42,attentioncheck,,,1
4,43,trial,0.86,0.638895142,1
4,44,trial,0.14,0.657861768,1
4,45,trial,0.08,0.683425366,1
4,46,trial,0.08,0.71253554,1
4,47,trial,0.96,0.718676905,1
4,48,trial,0.12,0.725320167,1
4,49,trial,0.06,0.705762109,1
4,50,trial,0.9,0.660636844,1
4,51,trial,0.07,0.664210449,1
4,52,trial,0.95,0.611923329,1
4,53,trial,0.06,0.605085866,1
4,54,trial,0.06,0.629866037,1
4,55,trial,0.07,0.652015293,0
4,56,trial,0.92,0.64403028,1
4,57,trial,0.95,0.612057066,1
4,58,trial,0.91,0.596852256,0
4,59,trial,0.16,0.560458716,0
4,60,trial,0.15,0.538824646,0
4,61,preattentioncheck,0.16,0.529980318,
4,62,attentioncheck,,,0
4,63,trial,0.12,0.546154449,0
4,64,trial,0.09,0.526296241,0
4,65,trial,0.11,0.53467418,1
4,66,trial,0.93,0.502512132,1
4,67,trial,0.06,0.5500406,1
4,68,trial,0.96,0.565707506,1
4,69,trial,0.93,0.571681603,1
4,70,trial,0.14,0.599943311,0
4,71,trial,0.12,0.594925235,1
4,72,trial,0.11,0.622777308,0
4,73,trial,0.96,0.60942544,0
4,74,trial,0.14,0.612542454,1
4,75,trial,0.12,0.622415139,1
4,76,trial,0.1,0.596024175,1
4,77,trial,0.95,0.598395311,1
4,78,trial,0.12,0.598494268,1
4,79,trial,0.19,0.597372158,0
4,80,trial,0.81,0.601623703,1
4,81,preattentioncheck,0.16,0.581980571,
4,82,attentioncheck,,,0
4,83,trial,0.9,0.568420886,0
4,84,trial,0.18,0.591752926,0
4,85,trial,0.14,0.534739897,1
4,86,trial,0.12,0.522156236,0
4,87,trial,0.12,0.56533434,1
4,88,trial,0.18,0.58163081,1
4,89,trial,0.12,0.613115188,0
4,90,trial,0.1,0.628736688,1
4,91,trial,0.13,0.620339617,0
4,92,trial,0.16,0.588719461,1
4,93,trial,0.14,0.608224406,1
4,94,trial,0.12,0.577570536,1
4,95,trial,0.9,0.585739649,1
4,96,trial,0.11,0.639563444,1
4,97,trial,0.14,0.623569165,0
4,98,trial,0.13,0.620804784,1
4,99,trial,0.11,0.636449939,0
4,100,trial,0.17,0.60084762,1
4,101,trial,0.17,0.581961589,1
4,102,trial,0.1,0.578953715,0
4,103,trial,0.05,0.575119986,1
4,104,trial,0.92,0.585482185,0
4,105,preattentioncheck,0.04,0.601843957,
5,0,initialization,0.5,0.5,1
5,1,preattentioncheck,0.96,0.519808244,
5,2,attentioncheck,,,0
5,3,trial,0.9,0.518026825,0
5,4,trial,0.52,0.507131473,0
5,5,trial,0.19,0.514004764,0
5,6,trial,0.1,0.513756706,1
5,7,trial,0.37,0.515603141,0
5,8,trial,0.26,0.545425035,1
5,9,trial,0.31,0.527926026,1
5,10,trial,0.43,0.514603365,0
5,11,trial,0.35,0.554411455,1
5,12,trial,0.39,0.552726442,1
5,13,trial,0.41,0.576413438,1
5,14,trial,0.39,0.608029997,0
5,15,trial,0.24,0.610068908,1
5,16,trial,0.38,0.593832913,0
5,17,trial,0.3,0.595192717,1
5,18,trial,0.42,0.580196629,1
5,19,trial,0.38,0.603308189,0
5,20,trial,0.32,0.62714076,1
5,21,preattentioncheck,0.37,0.623763503,
5,22,attentioncheck,,,1
5,23,trial,0.64,0.649227146,0
5,24,trial,0.37,0.62681964,1
5,25,trial,0.43,0.612662121,0
5,26,trial,0.37,0.619166202,1
5,27,trial,0.36,0.601227076,0
5,28,trial,0.35,0.626504022,0
5,29,trial,0.36,0.617615026,1
5,30,trial,0.39,0.633216435,1
5,31,trial,0.41,0.656254476,1
5,32,trial,0.85,0.620784025,1
5,33,trial,0.81,0.644223415,1
5,34,trial,0.72,0.690095003,1
5,35,trial,0.9,0.657694147,1
5,36,trial,0.94,0.638452056,1
5,37,trial,0.94,0.634757934,1
5,38,trial,0.91,0.646780309,1
5,39,trial,0.92,0.615300458,1
5,40,trial,0.96,0.616476213,1
5,41,preattentioncheck,0.97,0.637497451,
5,42,attentioncheck,,,1
5,43,trial,0.96,0.593908841,0
5,44,trial,0.52,0.613018321,1
5,45,trial,0.78,0.610723187,0
5,46,trial,0.4,0.620736729,1
5,47,trial,0.52,0.590568987,1
5,48,trial,0.76,0.566937756,0
5,49,trial,0.52,0.568641568,0
5,50,trial,0.42,0.57223916,0
5,51,trial,0.3,0.596884158,1
5,52,trial,0.44,0.598734212,1
5,53,trial,0.63,0.598252177,1
5,54,trial,0.64,0.609331434,0
5,55,trial,0.51,0.611792591,1
5,56,trial,0.52,0.615401983,1
5,57,trial,0.56,0.606000873,1
5,58,trial,0.6,0.566335962,1
5,59,trial,0.61,0.52672087,1
5,60,trial,0.68,0.557961412,0
5,61,preattentioncheck,0.58,0.547712833,
5,62,attentioncheck,,,1
5,63,trial,0.62,0.513015468,1
5,64,trial,0.6,0.453972565,1
5,65,trial,0.61,0.427916682,1
5,66,trial,0.63,0.447356678,1
5,67,trial,0.66,0.455164416,0
5,68,trial,0.61,0.43766855,1
5,69,trial,0.61,0.454363246,1
5,70,trial,0.69,0.443613668,0
5,71,trial,0.56,0.421468535,1
5,72,trial,0.61,0.467184389,0
5,73,trial,0.56,0.479646643,0
5,74,trial,0.46,0.493107027,1
5,75,trial,0.53,0.483293869,0
5,76,trial,0.37,0.546354841,1
5,77,trial,0.48,0.536361858,1
5,78,trial,0.53,0.519787355,1
5,79,trial,0.57,0.500227487,1
5,80,trial,0.62,0.540088778,0
5,81,preattentioncheck,0.56,0.573894667,
5,82,attentioncheck,,,1
5,83,trial,0.58,0.628229903,1
5,84,trial,0.63,0.616461035,1
5,85,trial,0.65,0.599737415,0
5,86,trial,0.52,0.655112115,0
5,87,trial,0.47,0.633505307,0
5,88,trial,0.35,0.661498266,1
5,89,trial,0.53,0.648723904,1
5,90,trial,0.55,0.646289001,1
5,91,trial,0.61,0.63813218,0
5,92,trial,0.58,0.603365912,1
5,93,trial,0.65,0.60992387,1
5,94,trial,0.69,0.591221866,1
5,95,trial,0.7,0.63318658,0
5,96,trial,0.57,0.619280152,0
5,97,trial,0.66,0.612244527,0
5,98,trial,0.43,0.632657592,0
5,99,trial,0.29,0.63482001,1
5,100,trial,0.48,0.639234207,1
5,101,trial,0.68,0.662135808,1
5,102,trial,0.68,0.674544697,1
5,103,trial,0.67,0.642471461,1
5,104,trial,0.68,0.62628296,0
5,105,preattentioncheck,0.47,0.618673907,
6,0,initialization,0.5,0.5,1
6,1,preattentioncheck,0.77,0.509312247,
6,2,attentioncheck,,,1
6,3,trial,0.76,0.537150002,0
6,4,trial,0.74,0.512322945,0
6,5,trial,0.75,0.514054196,0
6,6,trial,0.22,0.553659878,0
6,7,trial,0.23,0.585922074,1
6,8,trial,0.31,0.606855611,0
6,9,trial,0.25,0.611513633,1
6,10,trial,0.33,0.600342957,1
6,11,trial,0.38,0.618257912,1
6,12,trial,0.44,0.65935761,1
6,13,trial,0.51,0.645473275,0
6,14,trial,0.4,0.663230165,1
6,15,trial,0.49,0.689000411,0
6,16,trial,0.39,0.707520219,1
6,17,trial,0.48,0.730870687,0
6,18,trial,0.38,0.733036813,1
6,19,trial,0.46,0.755780574,1
6,20,trial,0.52,0.759332207,1
6,21,preattentioncheck,0.57,0.816303984,
6,22,attentioncheck,,,1
6,23,trial,0.58,0.8047052,0
6,24,trial,0.52,0.777992809,1
6,25,trial,0.57,0.745362664,0
6,26,trial,0.53,0.779468185,1
6,27,trial,0.59,0.777998091,1
6,28,trial,0.62,0.735228735,1
6,29,trial,0.66,0.721631834,0
6,30,trial,0.58,0.669427494,1
6,31,trial,0.61,0.694200204,1
6,32,trial,0.63,0.698545112,1
6,33,trial,0.64,0.695900433,1
6,34,trial,0.66,0.687753023,1
6,35,trial,0.67,0.729670678,1
6,36,trial,0.69,0.716017499,1
6,37,trial,0.72,0.715797208,1
6,38,trial,0.72,0.683791413,1
6,39,trial,0.73,0.690336711,0
6,40,trial,0.71,0.659445092,1
6,41,preattentioncheck,0.73,0.658460769,
6,42,attentioncheck,,,1
6,43,trial,0.74,0.750486893,1
6,44,trial,0.74,0.739716346,0
6,45,trial,0.73,0.742179689,0
6,46,trial,0.73,0.743825013,1
6,47,trial,0.74,0.726398034,1
6,48,trial,0.74,0.731295529,1
6,49,trial,0.77,0.725331418,1
6,50,trial,0.77,0.725427658,1
6,51,trial,0.77,0.711000266,1
6,52,trial,0.77,0.691621185,1
6,53,trial,0.82,0.712186309,1
6,54,trial,0.82,0.694696198,1
6,55,trial,0.82,0.673167827,1
6,56,trial,0.82,0.651511983,1
6,57,trial,0.85,0.640994667,1
6,58,trial,0.85,0.638797302,1
6,59,trial,0.85,0.670832797,0
6,60,trial,0.83,0.656259044,1
6,61,preattentioncheck,0.84,0.633405121,
6,62,attentioncheck,,,0
6,63,trial,0.82,0.677968901,0
6,64,trial,0.81,0.667146998,1
6,65,trial,0.81,0.642514811,1
6,66,trial,0.81,0.645133218,1
6,67,trial,0.85,0.642582504,1
6,68,trial,0.85,0.62695863,1
6,69,trial,0.85,0.627567652,1
6,70,trial,0.85,0.602687087,1
6,71,trial,0.85,0.628849295,0
6,72,trial,0.84,0.641517891,1
6,73,trial,0.85,0.638672857,1
6,74,trial,0.86,0.668479608,1
6,75,trial,0.86,0.664846039,0
6,76,trial,0.85,0.686304318,0
6,77,trial,0.84,0.685213588,1
6,78,trial,0.85,0.677978729,1
6,79,trial,0.86,0.660975015,1
6,80,trial,0.86,0.656792081,1
6,81,preattentioncheck,0.87,0.667705637,
6,82,attentioncheck,,,1
6,83,trial,0.87,0.631317743,1
6,84,trial,0.87,0.648272644,1
6,85,trial,0.87,0.629730879,0
6,86,trial,0.86,0.620071072,1
6,87,trial,0.87,0.62849291,1
6,88,trial,0.88,0.611741867,1
6,89,trial,0.89,0.61518909,0
6,90,trial,0.87,0.623266692,0
6,91,trial,0.87,0.60263533,0
6,92,trial,0.85,0.589476285,0
6,93,trial,0.84,0.618854532,1
6,94,trial,0.87,0.620815533,1
6,95,trial,0.88,0.630686679,0
6,96,trial,0.87,0.661835936,0
6,97,trial,0.87,0.656418671,0
6,98,trial,0.86,0.685254828,0
6,99,trial,0.85,0.659320765,1
6,100,trial,0.86,0.681555081,1
6,101,trial,0.87,0.706091562,0
6,102,trial,0.86,0.702498027,1
6,103,trial,0.86,0.761299798,1
6,104,trial,0.87,0.779579413,1
6,105,preattentioncheck,0.87,0.794333345,
7,0,initialization,0.5,0.5,1
7,1,preattentioncheck,0.88,0.500002539,
7,2,attentioncheck,,,1
7,3,trial,0.91,0.46398041,1
7,4,trial,0.93,0.458395877,1
7,5,trial,0.92,0.449932031,1
7,6,trial,0.93,0.447235484,0
7,7,trial,0.62,0.424577751,1
7,8,trial,0.73,0.403656678,0
7,9,trial,0.63,0.394541197,1
7,10,trial,0.76,0.386180939,0
7,11,trial,0.64,0.402905681,0
7,12,trial,0.57,0.388161417,1
7,13,trial,0.69,0.341405718,1
7,14,trial,0.76,0.346978916,1
7,15,trial,0.81,0.351453056,0
7,16,trial,0.71,0.358310727,0
7,17,trial,0.63,0.369652568,0
7,18,trial,0.56,0.339306463,0
7,19,trial,0.51,0.363030592,0
7,20,trial,0.42,0.406880133,1
7,21,preattentioncheck,0.52,0.370142296,
7,22,attentioncheck,,,0
7,23,trial,0.45,0.325311434,0
7,24,trial,0.41,0.33331816,0
7,25,trial,0.37,0.301299356,0
7,26,trial,0.32,0.303765206,1
7,27,trial,0.42,0.260644754,0
7,28,trial,0.39,0.263425455,1
7,29,trial,0.47,0.283851176,0
7,30,trial,0.41,0.257690383,0
7,31,trial,0.36,0.246312346,0
7,32,trial,0.3,0.219552607,0
7,33,trial,0.26,0.241555355,0
7,34,trial,0.25,0.274692358,0
7,35,trial,0.21,0.311378066,0
7,36,trial,0.16,0.317557673,0
7,37,trial,0.12,0.316537268,1
7,38,trial,0.17,0.337435512,0
7,39,trial,0.17,0.325934341,0
7,40,trial,0.18,0.288538196,1
7,41,preattentioncheck,0.24,0.270443424,
7,42,attentioncheck,,,1
7,43,trial,0.3,0.318319547,0
7,44,trial,0.23,0.32621287,0
7,45,trial,0.16,0.338168349,0
7,46,trial,0.14,0.31803985,0
7,47,trial,0.12,0.304688782,0
7,48,trial,0.11,0.307624762,0
7,49,trial,0.14,0.260417494,0
7,50,trial,0.09,0.272999569,0
7,51,trial,0.1,0.242362492,1
7,52,trial,0.14,0.235294732,1
7,53,trial,0.19,0.201537014,0
7,54,trial,0.14,0.199528445,0
7,55,trial,0.13,0.19163844,0
7,56,trial,0.11,0.163105008,0
7,57,trial,0.11,0.183658327,0
7,58,trial,0.06,0.170642522,0
7,59,trial,0.06,0.162390485,0
7,60,trial,0.06,0.162566888,0
7,61,preattentioncheck,0.04,0.13884273,
7,62,attentioncheck,,,0
7,63,trial,0.05,0.167699786,0
7,64,trial,0.09,0.167211472,0
7,65,trial,0.07,0.182380428,0
7,66,trial,0.06,0.183907759,0
7,67,trial,0.04,0.190369003,0
7,68,trial,0.03,0.17357493,0
7,69,trial,0.05,0.208120267,1
7,70,trial,0.11,0.216939817,0
7,71,trial,0.09,0.2270805,1
7,72,trial,0.14,0.207221099,0
7,73,trial,0.15,0.228986746,1
7,74,trial,0.17,0.173714879,0
7,75,trial,0.15,0.18412008,0
7,76,trial,0.17,0.196109687,0
7,77,trial,0.12,0.176837159,0
7,78,trial,0.08,0.178153241,0
7,79,trial,0.14,0.163922729,0
7,80,trial,0.12,0.161433776,0
7,81,preattentioncheck,0.11,0.188502425,
7,82,attentioncheck,,,0
7,83,trial,0.18,0.174201723,0
7,84,trial,0.16,0.154560981,1
7,85,trial,0.21,0.143446331,0
7,86,trial,0.19,0.143312626,0
7,87,trial,0.15,0.17552927,0
7,88,trial,0.15,0.151675805,1
7,89,trial,0.21,0.205098014,0
7,90,trial,0.19,0.200359295,0
7,91,trial,0.19,0.186308391,0
7,92,trial,0.14,0.139163107,0
7,93,trial,0.13,0.177728934,1
7,94,trial,0.18,0.179289466,0
7,95,trial,0.16,0.185116293,0
7,96,trial,0.12,0.133685973,0
7,97,trial,0.11,0.154910404,0
7,98,trial,0.09,0.132622184,0
7,99,trial,0.04,0.160287761,1
7,100,trial,0.11,0.17812819,0
7,101,trial,0.13,0.180504049,0
7,102,trial,0.11,0.18637263,0
